TrainNo,TrainName,SourceStation,DestinationStation,Sunday,Monday,tuesday,Wednesday,thursday,Friday,Saturday
68685,MCA DGHA LOCAL,MCA,DGHA,y,y,y,y,y,y,y
68686,DGHA-SRC DEMU PASSENGER,DGHA,SRC,y,y,y,y,y,y,y
68688,DGHA-PKU EMU LOCAL,DGHA,PKU,y,y,y,y,y,y,y
68687,PKU DGHA EMU PASSENGER,PKU,DGHA,y,y,y,y,y,y,y
68689,SRC DGHA DEMU PASSENGER,SRC,DGHA,y,y,y,y,y,y,y
68690,DGHA-MCA LOCAL,DGHA,MCA,y,y,y,y,y,y,y
68702,DURG-R MEMU LOCAL,DURG,R,y,y,y,y,y,y,y
68705,R-DGG MEMU LOCAL,R,DGG,y,y,y,y,y,y,y
68703,R-DURG MEMU LOCAL,R,DURG,y,y,y,y,y,y,y
68701,R-DURG MEMU LOCAL,R,DURG,y,y,y,y,y,y,y
68704,DURG-R MEMU LOCAL,DURG,R,y,y,y,y,y,y,y
68706,DGG-BSP MEMU LOCAL,DGG,BSP,y,y,y,y,y,y,y
68707,R-DURG MEMU LOCAL,R,DURG,y,y,y,y,y,y,y
68710,DGG-R MEMU LOCAL,DGG,R,y,y,y,y,y,y,y
68708,DURG-R MEMU LOCAL,DURG,R,y,y,y,y,y,y,y
68709,R-DGG MEMU LOCAL,R,DGG,y,y,y,y,y,y,y
68711,DGG-G MEMU LOCAL,DGG,G,y,y,y,y,y,y,y
68712,G-DGG MEMU LOCAL,G,DGG,y,y,y,y,y,y,y
68715,G-ItR MEMU LOCAL,G,ItR,y,y,y,y,y,y,y
68718,DURG-R MEMU LOCAL,DURG,R,y,y,y,y,y,y,y
68717,R- DURG MEMU LOCAL,R,DURG,y,y,y,y,y,y,y
68713,G-ItR MEMU LOCAL,G,ItR,y,y,y,y,y,y,y
68714,ItR-G LOCAL,ItR,G,y,y,y,y,y,y,y
68716,ItR-G MEMU LOCAL,ItR,G,y,y,y,y,y,y,y
68719,BSP-R MEMU LOCAL,BSP,R,y,y,y,y,y,y,y
68721,R-DGG MEMU LOCAL,R,DGG,y,y,y,y,y,y,y
68723,DGG- G MEMU LOCAL,DGG,G,y,y,y,y,y,y,y
68724,G-R MEMU LOCAL,G,R,y,y,y,y,y,y,y
68728,R-BSP MEMU LOCAL,R,BSP,y,y,y,y,y,y,y
68727,BSP-R MEMU LOCAL,BSP,R,y,y,y,y,y,y,y
68729,R-DGG MEMU LOCAL,R,DGG,y,y,y,y,y,y,y
68726,DURG-R MEMU LOCAL,DURG,R,y,y,y,y,y,y,y
68725,R-DURG MEMU LOCAL,R,DURG,y,y,y,y,y,y,y
68730,DGG-R MEMU LOCAL,DGG,R,y,y,y,y,y,y,y
68735,RIG-BSP MEMU LOCAL,RIG,BSP,y,y,y,y,y,y,y
68732,BSP-GAD MEMU LOCAL,BSP,GAD,y,y,y,y,y,y,y
68731,GAD-BSP MEMU,GAD,BSP,y,y,y,y,y,y,y
68733,GAD-BSP MEMU LOCAL,GAD,BSP,y,y,y,y,y,y,y
68734,BSP-GAD MEMU LOCAL,BSP,GAD,y,y,y,y,y,y,y
68736,BSP-RIG MEMU LOCAL,BSP,RIG,y,y,y,y,y,y,y
68737,RIG-BSP MEMU LOCAL,RIG,BSP,y,y,y,y,y,y,y
68741,DURG-G MEMU,R,G,y,y,y,y,y,y,y
68742,G-DURG MEMU,G,R,y,y,y,y,y,y,y
68738,BSP- RIG MEMU LOCAL,BSP,RIG,y,y,y,y,y,y,y
68740,BSP-PND LOCAL,BSP,PND,y,y,y,y,y,y,y
68739,PND-BSP MEMU LOCAL,PND,BSP,y,y,y,y,y,y,y
68743,DURG-G MEMU,G,ItR,y,y,y,y,y,y,y
68745,GAD- R MEMU,GAD,R,y,y,y,y,y,y,y
68744,ItR-G MEMU,ItR,G,y,y,y,y,y,y,y
68746,R-GAD MEMU,R,GAD,y,y,y,y,y,y,y
68748,KtE-BSP MEMU,KtE,BSP,y,y,y,y,y,y,y
68747,BSP-KtE MEMU,BSP,KtE,y,y,y,y,y,y,y
68749,APR ABKP MEMU LOCAL,APR,ABKP,,y,y,y,y,y,y
68750,ABKP APR MEMU LOCAL,ABKP,APR,,y,y,y,y,y,y
69101,BRC-ADI MEMU,BRC,ADI,y,y,y,y,y,y,y
69104,ANND - BRC MEMU,ANND,BRC,y,y,y,y,y,y,y
69102,ADI - BRC MEMU,ADI,BRC,y,y,y,y,y,y,y
69106,ADI-ANND MEMU,ADI,ANND,y,y,y,y,y,y,y
69105,ANND-ADI MEMU,ANND,ADI,y,y,y,y,y,y,y
69108,ADI-BRC MEMU,ADI,BRC,y,y,y,y,y,y,y
69109,St-BRC MEMU,St,BRC,y,y,y,y,y,y,y
69107,BRC - ADI MEMU,BRC,ADI,y,y,y,y,y,y,y
69111,St-BRC MEMU,St,BRC,y,y,y,y,y,y,y
69112,BRC - St MEMU,BRC,St,y,y,y,y,y,y,y
69110,BRC-St MEMU,BRC,St,y,y,y,y,y,y,y
69113,BRC-ADI MEMU,BRC,ADI,y,y,y,y,y,y,y
69114,ADI-BRC MEMU,ADI,BRC,y,y,y,y,y,y,y
69115,BRC-ADI MEMU,BRC,ADI,y,y,y,y,y,y,y
69116,ADI - ANND MEMU,ADI,ANND,y,y,y,y,y,y,y
69117,BRC - DHD MEMU,BRC,DHD,y,y,y,y,y,y,y
69118,DHD-BRC MEMU,DHD,BRC,y,y,y,y,y,y,y
69120,DHD-BRC MEMU,DHD,BRC,y,y,y,y,y,y,y
69122,GDA - BRC MEMU,GDA,BRC,y,y,y,y,y,y,y
69124,GDA-ANND MEMU,GDA,ANND,y,y,y,y,y,y,y
69121,BRC - GDA MEMU,BRC,GDA,y,y,y,y,y,y,y
69119,BRC-DHD MEMU,BRC,DHD,y,y,y,y,y,y,y
69123,ANND-GDA MEMU,ANND,GDA,y,y,y,y,y,y,y
69128,ADI-ANND MEMU,ADI,ANND,y,y,y,y,y,y,y
69125,ANND-GDA MEMU,ANND,GDA,y,y,y,y,y,y,y
69126,GDA-ANND MEMU,GDA,ANND,y,y,y,y,y,y,y
69127,ANND-ADI MEMU,ANND,ADI,y,y,y,y,y,y,y
69129,ANND-ADI MEMU,ANND,ADI,y,y,y,y,y,y,y
69130,ADI-ANND MEMU,ADI,ANND,y,y,y,y,y,y,y
69132,GNC - ADI MEMU,GNC,ADI,y,y,y,y,y,y,y
69131,ADI - GNC MEMU,ADI,GNC,y,y,y,y,y,y,y
69133,ANND  DK MEMU,ANND,DK,y,y,y,y,y,y,y
69136,DK -ANND,DK,ANND,y,y,y,y,y,y,y
69134,DK - ANND,DK,ANND,y,y,y,y,y,y,y
69135,ANND- DK,ANND,DK,y,y,y,y,y,y,y
69141,SJN-St MEMU,SJN,St,y,y,y,y,y,y,y
69142,St-SJN MEMU,St,SJN,y,y,y,y,y,y,y
69146,DRD- VR MEMU,DRD,VR,y,y,y,y,y,y,y
69144,SJN-UBR MEMU,SJN,VR,y,y,y,y,y,y,y
69145,VR-DRD MEMU,DDR,DRD,y,y,y,y,y,y,y
69148,DRD-VR MEMU,DRD,VR,y,y,y,y,y,y,y
69143,VR-SJN MEMU,VR,SJN,y,y,y,y,y,y,y
69147,VR-DRD MEMU,VR,DRD,y,y,y,y,y,y,y
69152,St  - BL MEMU,St,BL,y,y,y,y,y,y,y
69151,BL - St MEMU,BL,St,y,y,y,y,y,y,y
69153,UBR - BL MEMU,UBR,BL,y,y,y,y,y,y,y
69150,DRD-VR MEMU,DRD,VR,y,y,y,y,y,y,y
69149,VR-DRD MEMU,VR,DRD,y,y,y,y,y,y,y
69154,BL- UBR MEMU,BL,UBR,y,y,y,y,y,y,y
69155,VR-DRD  MEMU,VR,DRD,y,y,y,y,y,y,y
69158,DRD-VR MEMU,DRD,VR,y,y,y,y,y,y,y
69156,DRD-VR MEMU,DRD,VR,y,y,y,y,y,y,y
69160,DRD-DDR MEMU,DRD,DDR,y,y,y,y,y,y,y
69157,DDR-DRD MEMU,DDR,DRD,y,y,y,y,y,y,y
69159,VR-DRD MEMU,VR,DRD,y,y,y,y,y,y,y
69161,PNVL - DRD MEMU,PNVL,DRD,y,y,y,y,y,y,y
69162,DRD-DDR MEMU,DRD,DDR,y,y,y,y,y,y,y
69165,PNVL - BSR MEMU,PNVL,BSR,y,y,y,y,y,y,y
69163,VR - DRD MEMU,VR,DRD,y,y,y,y,y,y,y
69164,DRD - PNVL MEMU,DRD,PNVL,y,y,y,y,y,y,y
69166,BSR - PNVL MEMU,BSR,PNVL,y,y,y,y,y,y,y
69167,PNVL - BSR MEMU,PNVL,BSR,y,y,y,y,y,y,y
69169,St - NDB MEMU,St,NDB,y,y,y,y,y,y,y
69170,NDB - St MEMU,NDB,St,y,y,y,y,y,y,y
69168,BSR - PNVL MEMU,BSR,PNVL,y,y,y,y,y,y,y
69181,DHD - RtM MEMU,DHD,RtM,y,y,y,y,y,y,y
69183,RtM - NADMEMU,RtM,NAD,y,y,y,y,y,y,y
69182,RtM-DHD MEMU,RtM,DHD,y,y,y,y,y,y,y
69184,NAD - RtM MEMU,NAD,RtM,y,y,y,y,y,y,y
69187,DHD-RtM MEMU,DHD,RtM,y,y,y,y,y,y,y
69185,NAD - UJN MEMU,NAD,UJN,y,y,y,y,y,y,y
69188,RtM-DHD MEMU,RtM,DHD,y,y,y,y,y,y,y
69186,UJN - NAD MEMU,UJN,NAD,y,y,y,y,y,y,y
69189,ANND-DHD MEMU,ANND,DHD,y,y,y,y,y,y,y
69190,DHD-ANND MEMU,DHD,ANND,y,y,y,y,y,y,y
69191,ANND-GNC MEMU,ANND,GNC,y,y,y,y,y,y,y
69192,GNC-ANND MEMU,GNC,ANND,y,y,y,y,y,y,y
70102,KAWR-MAO-PERN DEMU,KAWR,PERN,y,y,y,y,y,y,y
70101,PERN - MAO-KAWR DEMU,PERN,KAWR,y,y,y,y,y,y,y
70103,PERN-MAO-KAWR DEMU,PERN,KAWR,,y,y,y,y,y,y
70105,MAO-MAQ DEMU,MAO,MAQ,,y,y,y,y,y,y
70104,KAWR-MAO-PERN DEMU,KAWR,PERN,,y,y,y,y,y,y
70106,MAQ-MAO DEMU,MAQ,MAO,,y,y,y,y,y,y
71081,BSR-DIVA PASSENGER,BSR,DIVA,y,y,y,y,y,y,y
71083,BSR-DIVA PASSENGER,BSR,DIVA,y,y,y,y,y,y,y
71082,DCtL-BOR PASSENGER,DDCL,BOR,y,y,y,y,y,y,y
71085,BSR-DIVA PASSENGER,BSR,DIVA,y,y,y,y,y,y,y
71086,DIVA-BSR PASSENGER,DIVA,BSR,y,y,y,y,y,y,y
71084,DIVA-BSR PASSENGER,DIVA,BSR,y,y,y,y,y,y,y
71089,DIVA-ROHA PASSENGER,DIVA,ROHA,y,y,y,y,y,y,y
71088,BOR-BSR DMU,BOR,BSR,y,y,y,y,y,y,y
71092,ROHA-DIVA PASSENGER,ROHA,DIVA,y,y,y,y,y,y,y
71094,DIVA-BSR DMU,DIVA,BSR,y,y,y,y,y,y,y
71093,BSR-DIVA DMU,BSR,DIVA,y,y,y,y,y,y,y
71095,DIVA-ROHA PASSENGER,DIVA,ROHA,y,y,y,y,y,y,y
71096,ROHA-DIVA PASSENGER,ROHA,DIVA,y,y,y,y,y,y,y
71902,BtE-IDH DMU,BtE,IDH,,y,y,y,y,y,y
71904,BKI-IDH SHUttLE,BKI,IDH,,y,y,y,y,y,y
71901,IDH-BRtP SHUttLE,IDH,BtE,,y,y,y,y,y,y
71903,IDH-BKI SHUttLE,IDH,BKI,,y,y,y,y,y,y
71906,BtE-IDH SHUtLE,BtE,IDH,,y,y,y,y,y,y
71905,IDH-BtE SHUttLE,IDH,BtE,,y,y,y,y,y,y
71907,IDH-BKI DMU,IDH,BKI,y,y,y,y,y,y,y
71908,BKI-IDH DMU,BKI,IDH,y,y,y,y,y,y,y
71910,EtW-AGC DEMU,EtW,AGC,y,y,y,y,y,y,y
71909,AGC-EtW DEMU,AGC,EtW,y,y,y,y,y,y,y
72172,MtJ-BDB,BDB,MtJ,y,y,y,y,y,y,y
72174,RAILBUS,BDB,MtJ,y,y,y,y,y,y,y
72173,MtJ-BDB,MtJ,BDB,y,y,y,y,y,y,y
72171,RAILBUS,MtJ,BDB,y,y,y,y,y,y,y
72175,RAILBUS,MtJ,BDB,,y,y,y,y,y,y
72176,BDB-MtJ,BDB,MtJ,,y,y,y,y,y,y
72177,MtJ-BDB,MtJ,BDB,y,y,y,y,y,y,y
72178,BDB-MtJ,BDB,MtJ,y,y,y,y,y,y,y
72179,MtJ-BDB,MtJ,BDB,y,y,y,y,y,y,y
72180,BDB-MtJ,BDB,MtJ,y,y,y,y,y,y,y
72203,IAA-DIt RAILBUS,IAA,DIt,y,y,y,y,y,y,y
72204,DIt-IAA RAILBUS,DIt,IAA,y,y,y,y,y,y,y
72206,DIt-IAA RAILBUS,DIt,IAA,,y,y,y,y,y,y
72205,IAA-DIt RIALBUS,IAA,DIt,,y,y,y,y,y,y
72208,DIt-IAA RAILBUS,DIt,IAA,,y,y,y,y,y,y
72209,IAA-DIt RAILBUS,IAA,DIt,y,y,y,y,y,y,y
72210,DIt-IAA RAILBUS,DIt,IAA,y,y,y,y,y,y,y
72207,IAA-DIt RAILBUS,IAA,DIt,,y,y,y,y,y,y
72451,KLK-SML RMC,KLK,SML,y,y,y,y,y,y,y
72452,SML-KLK,SML,KLK,y,y,y,y,y,y,y
73012,RPH- BWN DMU PGR,RPH,BWN,,y,y,y,y,y,y
73011,BWN - RPH DMU PGR.,BWN,RPH,y,y,y,y,y,y,
73022,RPH - AZ DMU PGR,RPH,AZ,y,y,y,y,y,y,
73021,AZ - RPH DMU PASSENGER,AZ,RPH,,y,y,y,y,y,y
73035,KWAE-NILE DEMU PASS,KWAE,NILE,,y,y,y,y,y,y
73036,NILE- KWAE-DEMU PASS,NILE,KWAE,,y,y,y,y,y,y
73032,AZ-KWAE DEMU PGR.,AZ,KWAE,y,y,y,y,y,y,y
73033,NHt-AZ PASS,AZ,NHt,y,y,y,y,y,y,y
73034,AZ-NHt PASS,NHt,AZ,y,y,y,y,y,y,y
73031,KWAE-AZ DEMU PGR.,KWAE,AZ,y,y,y,y,y,y,y
73038,NILE-AZ DMU PGRS,NILE,AZ,,y,y,y,y,y,
73037,AZ-NILE DMU PGRS,AZ,NILE,,,y,y,y,y,y
73151,SDAH-JRLE DEMU PGRS.,SDAH,JRLE,,y,y,y,y,y,y
73152,JRLE-SDAH DEMU PGRS.,JRLE,SDAH,,y,y,y,y,y,y
73202,DNR-BKP PASS,DNR,BKP,,y,,y,,y,y
73201,BKP-DNR PASS,BKP,DNR,,y,y,,y,,y
73211,PNC-PNBE DMU,PNC,PNBE,,y,y,y,y,y,y
73212,PNBE-PNC DEMU,PNBE,PNC,,y,y,y,y,y,y
73214,PNBE-PNC DEMU,PNBE,PNC,,y,y,y,y,y,y
73213,PNBE-PtG DEMU,PNC,PNBE,,y,y,y,y,y,y
73262,PNBE-IPR PASS,PNBE,IPR,y,y,y,y,y,y,y
73263,IPR-PNBE PASS,IPR,PNBE,y,y,y,y,y,y,y
73261,IPR - PNBE DEMU,IPR,PNBE,y,y,y,y,y,y,y
73264,PNBE-IPR DEMU,PNBE,IPR,y,y,y,y,y,y,y
73422,KIUL-JMP PGR,KIUL,JMP,y,y,y,y,y,y,y
73421,JMP-KEU PGR,JMP,KIUL,y,y,y,y,y,y,y
73427,JMP-KEU PASSENGER,JMP,KIUL,y,y,y,y,y,y,y
73426,KIUL-JMP PGR,KIUL,JMP,y,y,y,y,y,y,y
73429,BGP-JMP PGR,BGP,JMP,,y,y,y,y,y,
73425,JMP-KIUL PGR,JMP,KIUL,y,y,y,y,y,y,y
73430,JMP-BGP PGR,JMP,BGP,,y,y,y,y,y,
73428,KEU-JMP PASS,KIUL,JMP,y,y,y,y,y,y,y
73532,SNt-UDL PGR.,SNt,UDL,y,y,y,y,y,y,y
73531,UDL-SNt PGR.,UDL,SNt,y,y,y,y,y,y,y
73536,SNt-UDL PGR,SNt,UDL,y,y,y,y,y,y,y
73534,SNt-UDL PGR,SNt,UDL,y,y,y,y,y,y,y
73533,UDL-SNt PGR.,UDL,SNt,y,y,y,y,y,y,y
73538,JSME-UDL PASSENGER VIA BB,JSME,UDL,,y,y,y,y,y,y
73537,UDL-SNt PGR.,UDL,SNt,y,y,y,y,y,y,y
73539,UDL-JSME PGR VIA-BBI,UDL,JSME,,y,y,y,y,y,y
73551,JSME BRPS DEMU PGR,JSME,DUMK,,y,y,y,y,y,y
73552,BRPS JSME DEMU PGR,DUMK,JSME,,y,y,y,y,y,y
73903,JMP KJH SRAMIK GARI,JMP,DNRE,,y,y,y,y,y,
73902,UREN-JMP SRAMIK GARI,DNRE,JMP,y,y,y,y,y,y,y
73904,DNRE-JMP SRAMIK GARI,DNRE,JMP,,y,y,y,y,y,y
73905,JMP-UREN SRAMIK GARI,JMP,DNRE,,,,,,,y
73901,JMP-UREN SRAMIK GARI,JMP,DNRE,y,y,y,y,y,y,y
73911,SGG-JMP PGR.,SGG,JMP,y,y,y,y,y,y,y
73912,JMP-SGG PGR,JMP,SGG,y,y,y,y,y,y,y
73916,JMP-SGG PGR,JMP,SGG,,,,,,,y
73914,JMP-SGG PGR,JMP,SGG,,y,y,y,y,y,
73913,SGG-JMP PGR.,SGG,JMP,,y,y,y,y,y,y
74011,DLI-ROK DMU,DLI,ROK,y,y,y,y,y,y,y
74012,ROK-DLI DMU,ROK,DLI,y,y,y,y,y,y,y
74013,DLI-KKDE DMU,DLI,KKDE,y,y,y,y,y,y,
74016,ROK-RE DEMU,ROK,RE,,y,y,y,y,y,y
74014,KKDE-DLI DMU,KKDE,DLI,,y,y,y,y,y,y
74015,RE-ROK DEMU,RE,ROK,,y,y,y,y,y,y
74017,RE-ROK DEMU,RE,ROK,,y,y,y,y,y,y
74018,ROK-RE DMU,ROK,RE,,y,y,y,y,y,y
74021,DLI-SRE DMU,DLI,SRE,y,y,y,y,y,y,y
74023,DELHI-HARIDWAR DMU,DLI,SMQL,y,y,y,y,y,y,y
74024,SREL-DLI DMU,SRE,DLI,y,y,y,y,y,y,y
74022,HARIDWAR-DLI DMU,SMQL,DLI,y,y,y,y,y,y,y
74027,DLI-BtU DEMU,DLI,BtU,y,y,y,y,y,y,
74026,SHAMLI-DELHI DMU,SMQL,DLI,y,y,y,y,y,y,
74025,DELHI-SHAMLI DMU,DLI,SMQL,y,y,y,y,y,y,
74028,BtU-DLI DEMU,BtU,DLI,y,y,y,y,y,y,
74034,FN-GHH DMU,FN,GHH,,y,y,y,y,y,y
74033,DEE-FN DMU,DEE,FN,,y,y,y,y,y,y
74032,FN-DEE DMU,FN,DEE,,y,y,y,y,y,y
74031,GHH-FN DMU,GHH,FN,,y,y,y,y,y,y
74035,GHH-FN DMU,GHH,FN,,y,y,y,y,y,y
74036,FN-DEE DMU,FN,DEE,,y,y,y,y,y,y
74037,DEE-FN DMU,DEE,FN,,y,y,y,y,y,y
74038,FN-GHH DMU,FN,GHH,,y,y,y,y,y,y
74202,LKO/PBH DMU,LKO,PBH,,y,y,y,y,y,y
74201,PBH-LKO DMU,PBH,LKO,,y,y,y,y,y,y
74302,MB-SHtS DMU,MB,SHtS,y,y,y,y,y,y,
74304,MB-SHtS DMU,MB,SHtS,y,y,y,y,y,y,
74303,SHtS-MB DMU,SHtS,MB,y,y,y,y,y,y,
74305,SHtS-MB DMU,SHtS,MB,y,y,y,y,y,y,
74306,MB-SHtS DMU,MB,SHtS,y,y,y,y,y,y,
74301,SHtS-MB DMU,SHtS,MB,y,y,y,y,y,y,
74603,BEAS-ttO DMU,BEAS,ttO,,y,y,y,y,y,y
74602,ttO-BEAS,ttO,BEAS,,y,y,y,y,y,y
74604,ttO-BEAS DMU,ttO,BEAS,,y,y,y,y,y,y
74606,ttO-BEAS DMU,ttO,BEAS,,y,y,y,y,y,y
74601,BEAS-ttO,BEAS,ttO,,y,y,y,y,y,y
74605,BEAS-ttO DMU,BEAS,ttO,,y,y,y,y,y,y
74608,BEAS-ttO DMU,ttO,BEAS,y,y,y,y,y,y,y
74611,BAHL-BDGM DMU,BAHL,BDGM,,y,y,y,y,y,y
74607,BEAS-ttO DMU,BEAS,ttO,,y,y,y,y,y,y
74612,BDGM - BAHL DMU,BDGM,BAHL,,y,y,y,y,y,y
74613,BDGM-BRML DMU,BDGM,BRML,y,y,y,y,y,y,
74616,BRML-BDGM DEMU,BRML,BDGM,y,y,y,y,y,y,
74614,BRML-BAHL DEMU,BRML,BAHL,y,y,y,y,y,y,
74615,BAHL-BRML DEMU,BAHL,BRML,y,y,y,y,y,y,
74622,BRML-BDGM-DMU,BRML,BDGM,y,y,y,,y,y,y
74621,BDGM-BRML,BDGM,BRML,y,y,y,y,,y,y
74623,BDGM-BRML DMU,BDGM,BRML,y,y,y,,y,y,y
74624,BRML-BDGM DMU,BRML,BDGM,y,y,y,y,y,y,y
74626,BRML-BAHL DMU,BRML,BAHL,y,y,y,y,,y,y
74625,BAHL-BRML DMU,BAHL,BRML,y,y,y,y,y,y,y
74629,BAHL-BRML DMU,BAHL,BRML,y,y,y,y,y,y,y
74630,BRML-BAHL DMU,BRML,BAHL,y,y,y,,y,y,y
74628,BRML-BAHL DMU,BRML,BAHL,y,y,y,y,y,y,y
74627,BAHL-BRML DMU,BAHL,BRML,y,y,y,,y,y,y
74632,BDGM-BAHL DMU,BDGM,BAHL,y,y,y,y,y,y,y
74633,BAHL-BDGM DMU,BAHL,BDGM,y,y,y,y,y,y,y
74635,BAHL- BDGM DMU,BAHL,BDGM,,y,y,y,y,y,y
74634,BDGM-BAHL,BDGM,BAHL,y,y,y,y,y,y,y
74631,BAHL-BDGM DMU,BAHL,BDGM,y,y,y,y,,y,y
74636,BDGM-BAHL DMU,BDGM,BAHL,,y,y,y,y,y,y
74637,BAHL- BDGM DMU,BAHL,BDGM,,y,y,y,y,y,y
74641,1JA JUC-ASR DMU,JUC,MOW,y,y,y,y,y,y,y
74642,JUC-ASR,ASR,JUC,y,y,y,y,y,y,y
74638,BDGM-BAHL DMU,BDGM,BAHL,,y,y,y,y,y,y
74640,BDGM-BAHL DMU,BDGM,BAHL,y,y,y,y,y,y,y
74639,BAHL- BDGM DMU,BAHL,BDGM,y,y,y,y,y,y,y
74643,JUC-ASR DMU,JUC,ASR,y,y,y,y,y,y,y
74644,ASR-JUC DMU,ASR,JUC,y,y,y,y,y,y,y
74645,UMB-ASR PASS,UMB,ASR,y,y,y,y,y,y,y
74646,ASR-UMB PASS,ASR,UMB,y,y,y,y,y,y,y
74647,LDH-JUC DMU,LDH,JUC,y,y,y,y,y,y,y
74648,JUC-NRO-LDH DMU,JUC,LDH,y,y,y,y,y,y,y
74651,DBNK-ASR DMU,ASR,DBNK,y,y,y,y,y,y,y
74654,DBNK-VKA DMU,DBNK,ASR,y,y,y,y,y,y,y
74653,DBNK-ASR DMU,ASR,DBNK,y,y,y,y,y,y,y
74652,DBNK-ASR DMU,DBNK,ASR,y,y,y,y,y,y,y
74655,DBNK-ASR DMU,ASR,DBNK,y,y,y,y,y,y,y
74656,DBNK-ASR DMU,DBNK,ASR,y,y,y,y,y,y,y
74657,DBNK-ASR DMU,ASR,DBNK,y,y,y,y,y,y,y
74658,DBNK-ASR DMU,DBNK,ASR,y,y,y,y,y,y,y
74663,Att-ASR DMU,ASR,Att,y,y,y,y,y,y,y
74664,Att-ASR DMU,Att,ASR,y,y,y,y,y,y,y
74661,Att-ASR DMU,ASR,Att,y,y,y,y,y,y,y
74662,Att-ASR DMU,Att,ASR,y,y,y,y,y,y,y
74672,PtK-ASR DMU,PtK,ASR,y,y,y,y,y,y,y
74671,ASR-PtK DMU,ASR,PtK,y,y,y,y,y,y,y
74673,PtK-ASR DMU,ASR,PtK,y,y,y,y,y,y,y
74674,PtK-ASR DMU,PtK,ASR,y,y,y,y,y,y,y
74675,ASR-PtK DMU,ASR,PtK,y,y,y,y,y,y,y
74676,PtK-ASR DMU,PtK,ASR,y,y,y,y,y,y,y
74681,ASR-KEMK DMU,KEMK,ASR,y,y,y,y,y,y,y
74684,ASR-KEMK DMU,ASR,KEMK,y,y,y,y,y,y,y
74682,ASR-KEMK DMU,ASR,KEMK,y,y,y,y,y,y,y
74683,ASR-KEMK DMU,KEMK,ASR,y,y,y,y,y,y,y
74686,ASR-KEMK DMU,ASR,KEMK,y,y,y,y,y,y,y
74687,ASR-KEMK DMU,KEMK,ASR,y,y,y,y,y,y,y
74685,ASR-KEMK DMU,KEMK,ASR,y,y,y,y,y,y,y
74688,ASR-KEMK DMU,ASR,KEMK,y,y,y,y,y,y,y
74691,ASR-QDN DMU,ASR,QDN,y,y,y,y,y,y,y
74692,QDN-ASR DMU,QDN,ASR,y,y,y,y,y,y,y
74802,MtD-MEC DMU,MtD,MEC,y,y,y,y,y,y,y
74801,MEC-MtD DMU,MEC,MtD,y,y,y,y,y,y,y
74806,MtD-MEC RAIL BUS,MtD,MEC,y,y,y,y,y,y,y
74805,MEC-MtD RAIL BUS,MEC,MtD,y,y,y,y,y,y,y
74807,MEC - MtD RAIL BUS,MEC,MtD,y,y,y,y,y,y,y
74808,MtD-MEC RAIL BUS,MtD,MEC,y,y,y,y,y,y,y
74809,MEC-MtD RAIL BUS,MEC,MtD,y,y,y,y,y,y,y
74812,MtD-MEC RAIL BUS,MtD,MEC,y,y,y,y,y,y,y
74811,MEC-MtD RAIL BUS,MEC,MtD,y,y,y,y,y,y,y
74810,MtD-MEC RAIL BUS,MtD,MEC,y,y,y,y,y,y,y
74814,MtD-MEC RAIL BUS,MtD,MEC,y,y,y,y,y,y,y
74816,MtD-MEC RAIL BUS,MtD,MEC,y,y,y,y,y,y,y
74815,MEC-MtD RAIL BUS,MEC,MtD,y,y,y,y,y,y,y
74818,MtD-MEC RAIL BUS,MtD,MEC,y,y,y,y,y,y,y
74813,MEC-MtD RAIL BUS,MEC,MtD,y,y,y,y,y,y,y
74817,MEC-MtD RAIL BUS,MEC,MtD,y,y,y,y,y,y,y
74820,MtD-MEC RAIL BUS,MtD,MEC,y,y,y,y,y,y,y
74819,MEC-MtD RAIL BUS,MEC,MtD,y,y,y,y,y,y,y
74836,HSR JU PASS,HSR,JU,y,y,y,y,y,y,y
74831,BKN-CUR PASS,BKN,CUR,y,y,y,y,y,y,y
74835,JU HSR PASS,JU,HSR,y,y,y,y,y,y,y
74833,BKN HSR PASSENGER,BKN,HSR,y,y,y,y,y,y,y
74832,CUR BKN PASS,CUR,BKN,y,y,y,y,y,y,y
74834,HSR BKN PASSENGER,HSR,BKN,y,y,y,y,y,y,y
74838,BLDI JU PASSENGER,PNU,JU,y,y,y,y,y,y,y
74839,JU BME PASS,JU,BME,y,y,y,y,y,y,y
74840,BME JU PASS,BME,JU,y,y,y,y,y,y,y
74842,BLDI JU PASSENGER,BLDI,JU,y,y,y,y,y,y,y
74837,JU BLDI PASSENGER,JU,PNU,y,y,y,y,y,y,y
74841,JU BLDI PASSENGER,JU,BLDI,y,y,y,y,y,y,y
74843,JU BME PASS,JU,BME,y,y,y,y,y,y,y
74846,HSR SDLP RE PASSENGER,HSR,RE,y,y,y,y,y,y,y
74844,BME JU PASS,BME,JU,y,y,y,y,y,y,y
74845,RE SDLP HSR PASS,RE,HSR,y,y,y,y,y,y,y
74847,RE SDLP HSR PASS,RE,HSR,y,y,y,y,y,y,y
74848,HSR SDLP RE PASS,HSR,RE,y,y,y,y,y,y,y
74903,PtK-JUC DMU,JUC,PtK,y,y,y,y,y,y,y
74902,PtK-JUC DMU,PtK,JUC,y,y,y,y,y,y,y
74901,PtK-JUC DMU,JUC,PtK,y,y,y,y,y,y,y
74906,SVDK-UHP DMU,UHP,JAt,,y,y,y,y,y,
